FFQ	11	0	0	0	0	0	0	0	0	0	0	0	0	12362	0	0	0	0	0	0	0	0	0	0	0	47117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	936313	0
FFQ	12	0	0	0	0	0	0	0	0	0	0	0	0	16885	0	0	0	0	0	0	0	0	0	0	0	61929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	916978	0
FFQ	13	0	0	0	0	0	0	0	0	0	0	0	0	12806	0	0	0	0	0	0	0	0	0	0	0	51202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931784	0
FFQ	14	0	0	0	0	0	0	0	0	0	0	0	0	15056	0	0	0	0	0	0	0	0	0	0	0	59036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	921700	0
FFQ	15	1	0	0	0	0	0	0	0	0	0	0	0	13621	0	0	0	0	0	0	0	0	0	0	0	54437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	927733	0
FFQ	16	0	0	0	0	0	0	0	0	0	0	0	0	12085	0	0	0	0	0	0	0	0	0	0	0	50893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	932814	0
FFQ	17	0	0	0	0	0	0	0	0	0	0	0	0	12568	0	0	0	0	0	0	0	0	0	0	0	52033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931191	0
FFQ	18	0	0	0	0	0	0	0	0	0	0	0	0	11791	0	0	0	0	0	0	0	0	0	0	0	49030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	934971	0
FFQ	19	0	0	0	0	0	0	0	0	0	0	0	0	11757	0	0	0	0	0	0	0	0	0	0	0	49480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	934555	0
FFQ	20	0	0	0	0	0	0	0	0	0	0	0	0	12333	0	0	0	0	0	0	0	0	0	0	0	51765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931694	0
FFQ	21	0	0	0	0	0	0	0	0	0	0	0	0	11746	0	0	0	0	0	0	0	0	0	0	0	49278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	934768	0
FFQ	22	0	0	0	0	0	0	0	0	0	0	0	0	12782	0	0	0	0	0	0	0	0	0	0	0	52173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930837	0
FFQ	23	0	0	0	0	0	0	0	0	0	0	0	0	12709	0	0	0	0	0	0	0	0	0	0	0	52270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930813	0
FFQ	24	0	0	0	0	0	0	0	0	0	0	0	0	12902	0	0	0	0	0	0	0	0	0	0	0	52264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930626	0
FFQ	25	0	0	0	0	0	0	0	0	0	0	0	0	12517	0	0	0	0	0	0	0	0	0	0	0	51637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931638	0
FFQ	26	0	0	0	0	0	0	0	0	0	0	0	0	14945	0	0	0	0	0	0	0	0	0	0	0	48678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	932169	0
FFQ	27	0	0	0	0	0	0	0	0	0	0	0	0	15184	0	0	0	0	0	0	0	0	0	0	0	48742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931866	0
FFQ	28	0	0	0	0	0	0	0	0	0	0	0	0	14903	0	0	0	0	0	0	0	0	0	0	0	48509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	932380	0
FFQ	29	0	0	0	0	0	0	0	0	0	0	0	0	14921	0	0	0	0	0	0	0	0	0	0	0	48435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	932436	0
FFQ	30	0	0	0	0	0	0	0	0	0	0	0	0	15403	0	0	0	0	0	0	0	0	0	0	0	48766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931623	0
FFQ	31	0	0	0	0	0	0	0	0	0	0	0	0	15636	0	0	0	0	0	0	0	0	0	0	0	49041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930798	0
FFQ	32	0	0	0	0	0	0	0	0	0	0	0	0	17471	0	0	0	0	0	0	0	0	0	0	0	51686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	925915	0
FFQ	33	29	0	0	0	0	0	0	0	0	0	0	0	14769	0	0	0	0	0	0	0	0	0	0	0	47389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	932227	0
FFQ	34	0	0	0	0	0	0	0	0	0	0	0	0	16215	0	0	0	0	0	0	0	0	0	0	0	49499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	927736	0
FFQ	35	0	0	0	0	0	0	0	0	0	0	0	0	15124	0	0	0	0	0	0	0	0	0	0	0	49129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	928114	0
FFQ	36	54	0	0	0	0	0	0	0	0	0	0	0	20687	0	0	0	0	0	0	0	0	0	0	0	56958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913554	0
FFQ	37	0	0	0	0	0	0	0	0	0	0	0	0	15656	0	0	0	0	0	0	0	0	0	0	0	49976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924823	0
FFQ	38	0	0	0	0	0	0	0	0	0	0	0	0	15333	0	0	0	0	0	0	0	0	0	0	0	49321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	925301	0
FFQ	39	0	0	0	0	0	0	0	0	0	0	0	0	15294	0	0	0	0	0	0	0	0	0	0	0	49327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924892	0
FFQ	40	0	0	0	0	0	0	0	0	0	0	0	0	16039	0	0	0	0	0	0	0	0	0	0	0	50209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	922606	0
FFQ	41	0	0	0	0	0	0	0	0	0	0	0	0	15901	0	0	0	0	0	0	0	0	0	0	0	49530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	922460	0
FFQ	42	0	0	0	0	0	0	0	0	0	0	0	0	16007	0	0	0	0	0	0	0	0	0	0	0	49862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920808	0
FFQ	43	0	0	0	0	0	0	0	0	0	0	0	0	15407	0	0	0	0	0	0	0	0	0	0	0	49036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	920673	0
FFQ	44	0	0	0	0	0	0	0	0	0	0	0	0	16212	0	0	0	0	0	0	0	0	0	0	0	50160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	916847	0
FFQ	45	0	0	0	0	0	0	0	0	0	0	0	0	15725	0	0	0	0	0	0	0	0	0	0	0	49566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915762	0
FFQ	46	0	0	0	0	0	0	0	0	0	0	0	0	15578	0	0	0	0	0	0	0	0	0	0	0	49735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913864	0
FFQ	47	0	0	0	0	0	0	0	0	0	0	0	0	16872	0	0	0	0	0	0	0	0	0	0	0	51473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909557	0
FFQ	48	0	0	0	0	0	0	0	0	0	0	0	0	16814	0	0	0	0	0	0	0	0	0	0	0	50892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909374	0
FFQ	49	0	0	0	0	0	0	0	0	0	0	0	0	18368	0	0	0	0	0	0	0	0	0	0	0	51517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	906496	0
FFQ	50	0	0	0	0	0	0	0	0	0	0	0	0	16066	0	0	0	0	0	0	0	0	0	0	0	49565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	909896	0
FFQ	51	0	0	0	0	0	0	0	0	0	0	0	0	16451	0	0	0	0	0	0	0	0	0	0	0	51011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	906758	0
FFQ	52	0	0	0	0	0	0	0	0	0	0	0	0	15984	0	0	0	0	0	0	0	0	0	0	0	49712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	906999	0
FFQ	53	0	0	0	0	0	0	0	0	0	0	0	0	15655	0	0	0	0	0	0	0	0	0	0	0	48500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	906594	0
FFQ	54	0	0	0	0	0	0	0	0	0	0	0	0	15762	0	0	0	0	0	0	0	0	0	0	0	48877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	903948	0
FFQ	55	0	0	0	0	0	0	0	0	0	0	0	0	16113	0	0	0	0	0	0	0	0	0	0	0	50316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899822	0
FFQ	56	0	0	0	0	0	0	0	0	0	0	0	0	15480	0	0	0	0	0	0	0	0	0	0	0	49050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899661	0
FFQ	57	0	0	0	0	0	0	0	0	0	0	0	0	15185	0	0	0	0	0	0	0	0	0	0	0	48063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899429	0
FFQ	58	0	0	0	0	0	0	0	0	0	0	0	0	15282	0	0	0	0	0	0	0	0	0	0	0	48571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	897744	0
FFQ	59	0	0	0	0	0	0	0	0	0	0	0	0	15405	0	0	0	0	0	0	0	0	0	0	0	48864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	896502	0
FFQ	60	0	0	0	0	0	0	0	0	0	0	0	0	15684	0	0	0	0	0	0	0	0	0	0	0	49446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894726	0
FFQ	61	0	0	0	0	0	0	0	0	0	0	0	0	15733	0	0	0	0	0	0	0	0	0	0	0	48779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	893997	0
FFQ	62	0	0	0	0	0	0	0	0	0	0	0	0	16026	0	0	0	0	0	0	0	0	0	0	0	49426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	891367	0
FFQ	63	31	0	0	0	0	0	0	0	0	0	0	0	16340	0	0	0	0	0	0	0	0	0	0	0	50248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888078	0
FFQ	64	0	0	0	0	0	0	0	0	0	0	0	0	15910	0	0	0	0	0	0	0	0	0	0	0	49681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	886719	0
FFQ	65	0	0	0	0	0	0	0	0	0	0	0	0	16129	0	0	0	0	0	0	0	0	0	0	0	49678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	884065	0
FFQ	66	0	0	0	0	0	0	0	0	0	0	0	0	15989	0	0	0	0	0	0	0	0	0	0	0	49640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	882030	0
FFQ	67	0	0	0	0	0	0	0	0	0	0	0	0	16175	0	0	0	0	0	0	0	0	0	0	0	49741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	879880	0
FFQ	68	0	0	0	0	0	0	0	0	0	0	0	0	16071	0	0	0	0	0	0	0	0	0	0	0	50245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	878144	0
FFQ	69	0	0	0	0	0	0	0	0	0	0	0	0	16796	0	0	0	0	0	0	0	0	0	0	0	50037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876622	0
FFQ	70	0	0	0	0	0	0	0	0	0	0	0	0	16325	0	0	0	0	0	0	0	0	0	0	0	49489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	876555	0
FFQ	71	0	0	0	0	0	0	0	0	0	0	0	0	16158	0	0	0	0	0	0	0	0	0	0	0	49141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	875613	0
FFQ	72	0	0	0	0	0	0	0	0	0	0	0	0	16605	0	0	0	0	0	0	0	0	0	0	0	50218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	872265	0
FFQ	73	0	0	0	0	0	0	0	0	0	0	0	0	18166	0	0	0	0	0	0	0	0	0	0	0	52237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	866466	0
FFQ	74	0	0	0	0	0	0	0	0	0	0	0	0	16235	0	0	0	0	0	0	0	0	0	0	0	49495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	868605	0
FFQ	75	0	0	0	0	0	0	0	0	0	0	0	0	16023	0	0	0	0	0	0	0	0	0	0	0	48719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	867029	0
FFQ	76	0	0	0	0	0	0	0	0	0	0	0	0	16334	0	0	0	0	0	0	0	0	0	0	0	50067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	862929	0
FFQ	77	0	0	0	0	0	0	0	0	0	0	0	0	16577	0	0	0	0	0	0	0	0	0	0	0	50309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860285	0
FFQ	78	0	0	0	0	0	0	0	0	0	0	0	0	16730	0	0	0	0	0	0	0	0	0	0	0	50423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	858353	0
FFQ	79	0	0	0	0	0	0	0	0	0	0	0	0	17151	0	0	0	0	0	0	0	0	0	0	0	50876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856297	0
FFQ	80	0	0	0	0	0	0	0	0	0	0	0	0	16947	0	0	0	0	0	0	0	0	0	0	0	51135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	855066	0
FFQ	81	0	0	0	0	0	0	0	0	0	0	0	0	16792	0	0	0	0	0	0	0	0	0	0	0	51218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853768	0
FFQ	82	0	0	0	0	0	0	0	0	0	0	0	0	17188	0	0	0	0	0	0	0	0	0	0	0	51349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	851408	0
FFQ	83	0	0	0	0	0	0	0	0	0	0	0	0	16418	0	0	0	0	0	0	0	0	0	0	0	49817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	851406	0
FFQ	84	0	0	0	0	0	0	0	0	0	0	0	0	16463	0	0	0	0	0	0	0	0	0	0	0	50147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	848439	0
FFQ	85	0	0	0	0	0	0	0	0	0	0	0	0	16663	0	0	0	0	0	0	0	0	0	0	0	50328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	845306	0
FFQ	86	0	0	0	0	0	0	0	0	0	0	0	0	17791	0	0	0	0	0	0	0	0	0	0	0	51735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	840093	0
FFQ	87	0	0	0	0	0	0	0	0	0	0	0	0	17844	0	0	0	0	0	0	0	0	0	0	0	51020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	838310	0
FFQ	88	0	0	0	0	0	0	0	0	0	0	0	0	17670	0	0	0	0	0	0	0	0	0	0	0	51184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	836466	0
FFQ	89	0	0	0	0	0	0	0	0	0	0	0	0	19079	0	0	0	0	0	0	0	0	0	0	0	51864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	832951	0
FFQ	90	0	0	0	0	0	0	0	0	0	0	0	0	17298	0	0	0	0	0	0	0	0	0	0	0	51169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	834196	0
FFQ	91	0	0	0	0	0	0	0	0	0	0	0	0	17230	0	0	0	0	0	0	0	0	0	0	0	50345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	833645	0
FFQ	92	0	0	0	0	0	0	0	0	0	0	0	0	17356	0	0	0	0	0	0	0	0	0	0	0	51174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	830928	0
FFQ	93	11	0	0	0	0	0	0	0	0	0	0	0	17374	0	0	0	0	0	0	0	0	0	0	0	49996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	829819	0
FFQ	94	0	0	0	0	0	0	0	0	0	0	0	0	16324	0	0	0	0	0	0	0	0	0	0	0	48471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	829785	0
FFQ	95	0	0	0	0	0	0	0	0	0	0	0	0	16287	0	0	0	0	0	0	0	0	0	0	0	48377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	827003	0
FFQ	96	0	0	0	0	0	0	0	0	0	0	0	0	16290	0	0	0	0	0	0	0	0	0	0	0	48266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	824239	0
FFQ	97	0	0	0	0	0	0	0	0	0	0	0	0	16331	0	0	0	0	0	0	0	0	0	0	0	48527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	821342	0
FFQ	98	0	0	0	0	0	0	0	0	0	0	0	0	16325	0	0	0	0	0	0	0	0	0	0	0	48468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	819293	0
FFQ	99	0	0	0	0	0	0	0	0	0	0	0	0	16592	0	0	0	0	0	0	0	0	0	0	0	48799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817103	0
FFQ	100	0	0	0	0	0	0	0	0	0	0	0	0	16498	0	0	0	0	0	0	0	0	0	0	0	48660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	815914	0
FFQ	101	0	0	0	0	0	0	0	0	0	0	0	0	16366	0	0	0	0	0	0	0	0	0	0	0	48276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	814953	0
FFQ	102	0	0	0	0	0	0	0	0	0	0	0	0	16592	0	0	0	0	0	0	0	0	0	0	0	48141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	813051	0
FFQ	103	0	0	0	0	0	0	0	0	0	0	0	0	16808	0	0	0	0	0	0	0	0	0	0	0	48464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	810344	0
FFQ	104	0	0	0	0	0	0	0	0	0	0	0	0	16538	0	0	0	0	0	0	0	0	0	0	0	48664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	807805	0
FFQ	105	0	0	0	0	0	0	0	0	0	0	0	0	17220	0	0	0	0	0	0	0	0	0	0	0	49223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	803705	0
FFQ	106	0	0	0	0	0	0	0	0	0	0	0	0	17208	0	0	0	0	0	0	0	0	0	0	0	48996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800923	0
FFQ	107	0	0	0	0	0	0	0	0	0	0	0	0	18404	0	0	0	0	0	0	0	0	0	0	0	49635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	796300	0
FFQ	108	0	0	0	0	0	0	0	0	0	0	0	0	17892	0	0	0	0	0	0	0	0	0	0	0	49809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	794283	0
FFQ	109	0	0	0	0	0	0	0	0	0	0	0	0	18835	0	0	0	0	0	0	0	0	0	0	0	51016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790201	0
FFQ	110	0	0	0	0	0	0	0	0	0	0	0	0	20260	0	0	0	0	0	0	0	0	0	0	0	51821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	786293	0
FFQ	111	1	0	0	0	0	0	0	0	0	0	0	0	18383	0	0	0	0	0	0	0	0	0	0	0	50878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	787586	0
FFQ	112	0	0	0	0	0	0	0	0	0	0	0	0	18920	0	0	0	0	0	0	0	0	0	0	0	51043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785114	0
FFQ	113	0	0	0	0	0	0	0	0	0	0	0	0	23003	0	0	0	0	0	0	0	0	0	0	0	54874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	775096	0
FFQ	114	0	0	0	0	0	0	0	0	0	0	0	0	20374	0	0	0	0	0	0	0	0	0	0	0	53576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	776450	0
FFQ	115	0	0	0	0	0	0	0	0	0	0	0	0	20166	0	0	0	0	0	0	0	0	0	0	0	53242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	774292	0
FFQ	116	4	0	0	0	0	0	0	0	0	0	0	0	20221	0	0	0	0	0	0	0	0	0	0	0	53527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	771030	0
FFQ	117	0	0	0	0	0	0	0	0	0	0	0	0	22126	0	0	0	0	0	0	0	0	0	0	0	53403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	766474	0
FFQ	118	0	0	0	0	0	0	0	0	0	0	0	0	18818	0	0	0	0	0	0	0	0	0	0	0	51488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	769151	0
FFQ	119	0	0	0	0	0	0	0	0	0	0	0	0	18816	0	0	0	0	0	0	0	0	0	0	0	51216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	767270	0
FFQ	120	0	0	0	0	0	0	0	0	0	0	0	0	18687	0	0	0	0	0	0	0	0	0	0	0	51236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	765681	0
FFQ	121	0	0	0	0	0	0	0	0	0	0	0	0	19398	0	0	0	0	0	0	0	0	0	0	0	52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761776	0
FFQ	122	0	0	0	0	0	0	0	0	0	0	0	0	18899	0	0	0	0	0	0	0	0	0	0	0	51058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	762155	0
FFQ	123	19	0	0	0	0	0	0	0	0	0	0	0	20503	0	0	0	0	0	0	0	0	0	0	0	50889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	758636	0
FFQ	124	0	0	0	0	0	0	0	0	0	0	0	0	18777	0	0	0	0	0	0	0	0	0	0	0	51017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	757775	0
FFQ	125	9	0	0	0	0	0	0	0	0	0	0	0	18301	0	0	0	0	0	0	0	0	0	0	0	49957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	756675	0
FFQ	126	0	0	0	0	0	0	0	0	0	0	0	0	18416	0	0	0	0	0	0	0	0	0	0	0	50686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	752909	0
FFQ	127	0	0	0	0	0	0	0	0	0	0	0	0	18764	0	0	0	0	0	0	0	0	0	0	0	50025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750374	0
FFQ	128	4	0	0	0	0	0	0	0	0	0	0	0	20725	0	0	0	0	0	0	0	0	0	0	0	51440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744418	0
FFQ	129	0	0	0	0	0	0	0	0	0	0	0	0	19082	0	0	0	0	0	0	0	0	0	0	0	50606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744608	0
FFQ	130	0	0	0	0	0	0	0	0	0	0	0	0	18056	0	0	0	0	0	0	0	0	0	0	0	49686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744573	0
FFQ	131	10	0	0	0	0	0	0	0	0	0	0	0	18542	0	0	0	0	0	0	0	0	0	0	0	49655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	742472	0
FFQ	132	0	0	0	0	0	0	0	0	0	0	0	0	18706	0	0	0	0	0	0	0	0	0	0	0	49545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740666	0
FFQ	133	0	0	0	0	0	0	0	0	0	0	0	0	19536	0	0	0	0	0	0	0	0	0	0	0	51317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	736147	0
FFQ	134	0	0	0	0	0	0	0	0	0	0	0	0	19566	0	0	0	0	0	0	0	0	0	0	0	51703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733524	0
FFQ	135	0	0	0	0	0	0	0	0	0	0	0	0	20422	0	0	0	0	0	0	0	0	0	0	0	52233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	729529	0
FFQ	136	0	0	0	0	0	0	0	0	0	0	0	0	21133	0	0	0	0	0	0	0	0	0	0	0	53439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	724756	0
FFQ	137	19664	0	0	0	0	0	0	0	0	0	0	0	20609	0	0	0	0	0	0	0	0	0	0	0	52365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	703656	0
FFQ	138	0	0	0	0	0	0	0	0	0	0	0	0	20362	0	0	0	0	0	0	0	0	0	0	0	52987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720378	0
FFQ	139	1	0	0	0	0	0	0	0	0	0	0	0	20100	0	0	0	0	0	0	0	0	0	0	0	52768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718549	0
